Date,Temp
2025-07-22,19.510230542060853
2025-07-23,20.711162460049994
2025-07-24,20.86875415301816
2025-07-25,25.22525784434484
2025-07-26,20.3547071880274
2025-07-27,21.159072551448705
2025-07-28,18.576845803897324
2025-07-29,17.326200384494108
2025-07-30,21.87448247097244
2025-07-31,20.90082194567926
2025-08-01,23.71360812027805
2025-08-02,16.526715032225404
2025-08-03,19.806542016285483
2025-08-04,20.86200486427924
2025-08-05,13.398209378093474
2025-08-06,14.439772100582108
2025-08-07,19.598650724119413
2025-08-08,18.67922606516472
2025-08-09,15.931076554251424
2025-08-10,20.445169019292567
2025-08-11,14.893027159903731
2025-08-12,13.126719523480503
2025-08-13,17.57430997339998
2025-08-14,17.588770353617843
2025-08-15,19.90608372386164
2025-08-16,17.616846217536107
2025-08-17,19.32377492776415
2025-08-18,13.797456706848877
2025-08-19,19.18029153641801
2025-08-20,13.340182284835429
2025-08-21,19.444630658561948
2025-08-22,15.660676442296857
2025-08-23,16.118998086466817
2025-08-24,14.79581287021319
2025-08-25,15.548759310540738
2025-08-26,14.877380448648873
2025-08-27,11.352217085824709
2025-08-28,13.15551310732828
2025-08-29,13.671604780798324
2025-08-30,16.25713634745305
2025-08-31,16.94662279833034
2025-09-01,14.358659637613059
2025-09-02,16.351991316760788
2025-09-03,16.471501820490474
2025-09-04,14.11330021672698
2025-09-05,7.663815952083177
2025-09-06,14.998595072410822
2025-09-07,19.186218766701323
2025-09-08,13.136323513809502
2025-09-09,16.913216806130578
2025-09-10,12.506316721296177
2025-09-11,12.599204355792107
2025-09-12,20.84967981018349
2025-09-13,14.244289223163419
2025-09-14,11.58564244883623
2025-09-15,17.800320487625186
2025-09-16,15.253251296058462
2025-09-17,15.455219437790227
2025-09-18,8.556112830739004
2025-09-19,13.17932816474857
2025-09-20,14.380055623368087
2025-09-21,13.659447296352504
2025-09-22,11.070206569270301
2025-09-23,13.093376114325025
2025-09-24,18.389523712961523
2025-09-25,12.878293297202825
2025-09-26,15.960762855760361
